Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
68,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024,2014,12,5,4,4,2014,12,10,2,4,7.015733964240798,33.36201432767512,2.8284271247461903,0.4472135954999579,False,False,True,True,False,False,False,True,True,False
69,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,2014,12,5,4,4,2014,12,10,2,4,5.129709347881841,12.960246911228197,2.0,0.4472135954999579,False,False,True,True,False,False,False,True,False,True
70,CA-2016-119823,2016-06-04,2016-06-06,First Class,KD-16270,Karen Daniels,Consumer,Springfield,Virginia,22153,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.0,35.6636,2016,6,4,5,2,2016,6,6,0,2,4.342245764662037,8.710912696153027,1.4142135623730951,0.0,False,False,False,False,False,False,True,False,True,False
71,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,HM-14980,Henry MacAllister,Consumer,New York City,New York,10009,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,0.2,1.731,2016,9,18,6,3,2016,9,23,4,3,1.72561966672351,2.1484878403193255,1.0,0.4472135954999579,False,False,True,False,False,True,False,False,True,False
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,2017,9,14,3,3,2017,9,17,6,3,2.998229153752578,4.364630568559039,1.7320508075688772,0.0,False,True,False,False,False,False,False,False,True,False
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,2015,4,26,6,2,2015,5,2,5,2,6.724956808482918,28.84330078198402,2.8284271247461903,0.4472135954999579,False,False,True,False,False,False,True,False,False,False
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,2015,4,26,6,2,2015,5,2,5,2,4.585375558659912,9.850888284819801,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,True,False,False,False
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,2015,4,26,6,2,2015,5,2,5,2,4.3011419059334175,8.5313539370958,1.0,0.4472135954999579,False,False,True,False,False,False,True,False,True,False
76,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,2017,12,9,5,4,2017,12,11,0,4,0.8100409320314447,1.1171392035015153,1.7320508075688772,0.8944271909999159,False,False,False,True,False,False,False,False,True,False
77,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,2017,12,9,5,4,2017,12,11,0,4,2.370991125658106,3.1157663583779835,1.7320508075688772,0.7745966692414834,False,False,False,True,False,False,False,False,False,False
78,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,2017,12,9,5,4,2017,12,11,0,4,3.3407394126250414,5.219195340279955,1.7320508075688772,0.4472135954999579,False,False,False,True,False,False,False,False,True,False
79,US-2014-147606,2014-11-26,2014-12-01,Second Class,JE-15745,Joel Eaton,Consumer,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,2014,11,26,2,4,2014,12,1,0,4,3.0106208860477417,4.39317652729776,2.23606797749979,0.7745966692414834,False,True,False,False,False,False,False,False,False,False
80,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,2016,6,12,6,2,2016,6,15,2,2,5.34309950931993,14.427751037497147,1.0,0.0,False,False,False,True,False,False,True,False,True,False
81,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.0,8.0352,2016,6,12,6,2,2016,6,15,2,2,2.8758219768814333,4.091454509095756,1.7320508075688772,0.0,False,False,False,True,False,False,True,False,True,False
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,4.172,2014,10,12,6,4,2014,10,16,3,4,2.766319109226186,3.8600518131237567,2.23606797749979,0.0,False,False,True,False,False,False,False,True,True,False
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,2014,10,12,6,4,2014,10,16,3,4,3.1086144306106633,4.624932431938871,1.0,0.0,False,False,True,False,False,False,False,True,True,False
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,2015,9,3,3,3,2015,9,8,1,3,5.308188486343299,14.176882591035309,2.6457513110645907,0.4472135954999579,False,False,True,True,False,False,True,False,True,False
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,2017,11,13,0,4,2017,11,16,3,4,5.444044092872437,15.178142178804361,1.7320508075688772,0.4472135954999579,False,False,False,False,True,False,False,False,True,False
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,2017,5,28,6,2,2017,5,30,1,2,5.713600783593539,17.376996288196644,1.4142135623730951,0.0,False,True,False,False,False,False,True,False,False,False
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Easy-staple paper,19.99,1,0.0,6.7966,2017,10,26,3,4,2017,11,2,3,4,3.0440461338325417,4.471017781221631,1.0,0.0,False,False,True,False,False,False,False,False,False,True
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,2.9568,2017,10,26,3,4,2017,11,2,3,4,1.9685099809725544,2.4819347291981715,1.4142135623730951,0.0,False,False,True,False,False,False,False,False,True,False
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,2016,4,5,1,2,2016,4,10,6,2,5.071215993379483,12.58443483037677,2.6457513110645907,0.4472135954999579,False,True,False,False,True,False,False,False,True,False
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,2016,9,17,5,3,2016,9,22,3,3,3.0492730404820207,4.483302354291979,1.7320508075688772,0.0,False,False,True,True,False,False,False,True,True,False
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,2016,9,17,5,3,2016,9,22,3,3,4.311926006994392,8.578111680317528,1.4142135623730951,0.4472135954999579,False,False,True,True,False,False,False,True,False,True
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,3.1104,2016,9,17,5,3,2016,9,22,3,3,2.012232791986386,2.545584412271571,1.0,0.0,False,False,True,True,False,False,False,True,True,False
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,2015,1,31,5,1,2015,2,5,3,1,2.6361960973342264,3.6,1.4142135623730951,0.0,False,True,False,False,False,False,False,False,True,False
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,2015,1,31,5,1,2015,2,5,3,1,3.9952606039982017,7.303423854604086,1.7320508075688772,0.0,False,True,False,False,False,False,False,False,False,False
95,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,2015,1,31,5,1,2015,2,5,3,1,3.5251833614431467,5.74108003776293,1.4142135623730951,0.0,False,True,False,False,False,False,False,False,True,False
96,US-2017-109484,2017-11-06,2017-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,2017,11,6,0,4,2017,11,12,6,4,1.8994173439345647,2.3836946113124475,1.0,0.8366600265340756,False,False,True,False,True,False,False,True,True,False
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2017,11,9,3,4,2017,11,11,5,4,4.580160022983923,9.82496819333274,2.6457513110645907,0.0,False,True,False,False,True,True,False,False,False,False
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,2017,6,17,5,2,2017,6,20,1,2,3.957225790258975,7.163239490621544,1.7320508075688772,0.4472135954999579,False,False,False,False,False,False,False,True,True,False
99,CA-2016-149223,2016-09-06,2016-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,2016,9,6,1,3,2016,9,11,6,3,4.36792771029438,8.824964589164082,2.449489742783178,0.0,False,False,True,True,False,False,False,False,True,False
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,2016,8,29,0,3,2016,9,2,4,3,4.183941482700448,8.038905398124797,2.6457513110645907,0.4472135954999579,False,False,True,False,True,False,False,False,True,False
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,2016,8,29,0,3,2016,9,2,4,3,4.574463525208929,9.796734149705197,1.7320508075688772,0.4472135954999579,False,False,True,False,True,False,False,False,False,True
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,2016,8,29,0,3,2016,9,2,4,3,1.0253244928982777,1.3371611720357424,1.7320508075688772,0.8944271909999159,False,False,True,False,True,False,False,False,True,False
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,2016,12,1,3,4,2016,12,4,6,4,3.2156706939192525,4.890807704254994,2.0,0.0,False,True,False,False,False,False,False,False,True,False
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,2015,11,13,4,4,2015,11,17,1,4,5.480205496092637,15.45626086736375,2.449489742783178,0.4472135954999579,False,False,True,False,False,False,False,True,False,True
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,2015,11,13,4,4,2015,11,17,1,4,4.638218040034292,10.11731189595339,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,False,False
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,2015,11,13,4,4,2015,11,17,1,4,3.6344760652345496,6.073055244273676,1.7320508075688772,0.8366600265340756,False,False,True,False,False,False,False,True,True,False
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,2017,11,23,3,4,2017,11,28,1,4,4.318980332956246,8.608832673481347,2.8284271247461903,0.4472135954999579,False,False,True,False,False,False,True,False,False,True
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,2017,11,23,3,4,2017,11,28,1,4,3.367019929860569,5.290746639180523,1.0,0.4472135954999579,False,False,True,False,False,False,True,False,False,True
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,2017,11,23,3,4,2017,11,28,1,4,1.4595448228594834,1.817690842800282,1.0,0.4472135954999579,False,False,True,False,False,False,True,False,True,False
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Easy-staple paper,339.96,5,0.2,67.992,2015,10,15,3,4,2015,10,20,1,4,5.831765168350307,18.438004230393265,2.23606797749979,0.4472135954999579,False,False,True,False,True,False,False,False,False,True
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,2017,12,25,0,4,2017,12,30,5,4,3.7602694502006093,6.477653896280659,1.4142135623730951,0.0,False,False,True,True,False,True,False,False,False,False
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,2016,11,3,3,4,2016,11,10,3,4,4.343285806357451,8.71550342780037,1.4142135623730951,0.0,False,False,True,False,False,False,False,False,True,False
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2016,11,3,3,4,2016,11,10,3,4,3.3407394126250414,5.219195340279955,2.449489742783178,0.0,False,False,True,False,False,False,False,False,True,False
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2014,8,25,0,3,2014,8,27,2,3,3.7159107931649666,6.332140238497565,3.7416573867739413,0.4472135954999579,False,True,False,False,False,True,False,False,True,False
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,2014,8,25,0,3,2014,8,27,2,3,1.7439688053917064,2.172556098240043,1.4142135623730951,0.4472135954999579,False,True,False,False,False,True,False,False,True,False
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,2014,8,25,0,3,2014,8,27,2,3,3.217915363773076,4.89652938314476,1.7320508075688772,0.4472135954999579,False,True,False,False,False,True,False,False,True,False
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2014,8,25,0,3,2014,8,27,2,3,4.8787330498789885,11.422083872919162,2.449489742783178,0.4472135954999579,False,True,False,False,False,True,False,False,True,False
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,2015,3,2,0,1,2015,3,6,4,1,6.670170452603868,28.062964918197792,1.7320508075688772,0.0,False,False,True,False,False,False,False,True,False,False
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,2015,4,5,6,2,2015,4,10,4,2,5.067607764723911,12.561608177299593,1.0,0.8366600265340756,False,False,True,True,False,False,True,False,True,False
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,2016,6,12,6,2,2016,6,15,2,2,3.872033997211783,6.858571279792899,1.7320508075688772,0.0,False,False,False,False,False,True,False,False,False,False
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,2016,6,12,6,2,2016,6,15,2,2,3.460723360976182,5.5533773507659285,2.0,0.0,False,False,False,False,False,True,False,False,True,False
