Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Row ID,Postal Code,Sales,Quantity,Discount,Profit
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,107.0,28205.0,74.112,8.0,0.2,17.6016
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,108.0,28205.0,27.992,1.0,0.2,2.0994
CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,109.0,28205.0,3.304,1.0,0.2,1.0738
CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Easy-staple paper,110.0,60462.0,339.96,5.0,0.2,67.992
CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,111.0,10035.0,41.96,2.0,0.0,10.9096
CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",112.0,50322.0,75.96,2.0,0.0,22.788
CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",113.0,50322.0,27.24,6.0,0.0,13.3476
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",114.0,43229.0,40.096,14.0,0.2,14.5348
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",115.0,43229.0,4.72,2.0,0.2,1.652
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,116.0,43229.0,23.976,3.0,0.2,7.4925
CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",117.0,43229.0,130.464,6.0,0.2,44.0316
CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,118.0,98103.0,787.53,3.0,0.0,165.3813
US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,119.0,37620.0,157.794,1.0,0.7,-115.7156
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,120.0,19805.0,47.04,3.0,0.0,18.3456
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,121.0,19805.0,30.84,4.0,0.0,13.878
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",122.0,19805.0,226.56,6.0,0.0,63.4368
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,123.0,19805.0,115.02,9.0,0.0,51.759
CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,124.0,19805.0,68.04,7.0,0.0,19.7316
US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,125.0,77041.0,600.558,3.0,0.3,-8.5794
US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,126.0,61701.0,617.7,6.0,0.5,-407.682
US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",127.0,85023.0,2.388,2.0,0.7,-1.8308
US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",128.0,85023.0,243.992,7.0,0.2,30.499
US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",129.0,90004.0,81.424,2.0,0.2,-9.1602
US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,130.0,90004.0,238.56,3.0,0.0,26.2416
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,131.0,43229.0,59.97,5.0,0.4,-11.994
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,132.0,43229.0,78.304,2.0,0.2,29.364
US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,133.0,43229.0,21.456,9.0,0.2,6.9732
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,134.0,95661.0,20.04,3.0,0.0,9.6192
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,135.0,95661.0,35.44,1.0,0.0,16.6568
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",136.0,95661.0,11.52,4.0,0.0,3.456
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,137.0,95661.0,4.02,2.0,0.0,1.9698
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,138.0,95661.0,76.176,3.0,0.2,26.6616
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,139.0,95661.0,65.88,6.0,0.0,18.4464
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,140.0,95661.0,43.12,14.0,0.0,20.6976
CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",141.0,19140.0,82.8,2.0,0.2,10.35
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,142.0,94122.0,8.82,3.0,0.0,2.3814
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,143.0,94122.0,10.86,3.0,0.0,5.1042
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,144.0,94122.0,143.7,3.0,0.0,68.976
CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,145.0,64055.0,839.43,3.0,0.0,218.2518
CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,146.0,91104.0,671.93,7.0,0.0,20.1579
CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",147.0,43055.0,93.888,4.0,0.2,12.9096
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Easy-staple paper,148.0,53132.0,384.45,11.0,0.0,103.8015
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.0,53132.0,149.97,3.0,0.0,5.9988
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",150.0,53132.0,1951.84,8.0,0.0,585.552
CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,151.0,53132.0,171.55,5.0,0.0,80.6285
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,152.0,85254.0,157.92,5.0,0.2,17.766
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Easy-staple paper,153.0,85254.0,203.184,2.0,0.2,15.2388
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,154.0,95123.0,58.38,7.0,0.0,26.271
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,155.0,95123.0,105.52,4.0,0.0,48.5392
CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",156.0,95123.0,80.88,6.0,0.0,21.0288
CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,157.0,98105.0,6.63,3.0,0.0,1.7901
CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,158.0,98115.0,457.568,2.0,0.2,51.4764
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,159.0,73034.0,14.62,2.0,0.0,6.8714
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,160.0,73034.0,944.93,7.0,0.0,236.2325
CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,161.0,90045.0,5.98,1.0,0.0,2.691
CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,162.0,19134.0,54.384,2.0,0.2,1.3596
CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,163.0,88220.0,28.4,5.0,0.0,13.348
CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,164.0,98115.0,27.68,2.0,0.2,9.688
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,165.0,78207.0,9.936,3.0,0.2,2.7324
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,166.0,78207.0,8159.952,8.0,0.4,-1359.992
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,167.0,78207.0,275.928,3.0,0.2,-58.6347
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,168.0,78207.0,1740.06,9.0,0.3,-24.858
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,169.0,78207.0,32.064,6.0,0.2,6.8136
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,170.0,78207.0,177.98,5.0,0.8,-453.849
CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,171.0,78207.0,143.976,3.0,0.2,8.9985
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,Easy-staple paper,172.0,90004.0,20.94,3.0,0.0,9.8418
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,173.0,90004.0,110.96,2.0,0.0,53.2608
CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",174.0,90004.0,340.144,7.0,0.2,21.259
US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,175.0,60623.0,52.448,2.0,0.8,-131.12
US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,176.0,60623.0,20.16,4.0,0.2,6.552
US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",177.0,77036.0,97.264,4.0,0.8,-243.16
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",178.0,43055.0,396.802,7.0,0.3,-11.3372
US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,179.0,43055.0,15.88,5.0,0.2,-3.7715
CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",180.0,10009.0,3.28,1.0,0.0,1.4104
CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",181.0,62521.0,24.816,2.0,0.2,1.8612
CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Easy-staple paper,182.0,62521.0,408.744,7.0,0.2,76.6395
CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,183.0,71203.0,503.96,4.0,0.0,131.0296
CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),184.0,71203.0,149.95,5.0,0.0,41.986
CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,185.0,71203.0,29.0,2.0,0.0,7.25
CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,186.0,6824.0,7.16,2.0,0.0,3.4368
CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,187.0,90032.0,176.8,8.0,0.0,22.984
CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",188.0,75051.0,37.224,3.0,0.2,3.7224
CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,189.0,75051.0,20.016,3.0,0.2,6.255
CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",190.0,10035.0,899.136,4.0,0.2,112.392
CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,191.0,10035.0,71.76,6.0,0.0,20.0928
CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,192.0,10035.0,51.84,8.0,0.0,24.8832
CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",193.0,10035.0,626.352,3.0,0.2,46.9764
CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,194.0,10035.0,19.9,5.0,0.0,6.567
CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,195.0,92374.0,14.28,7.0,0.0,6.7116
CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",196.0,45011.0,7.408,2.0,0.2,1.2038
CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",197.0,45011.0,6.048,3.0,0.2,1.5876
CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,198.0,7090.0,46.26,3.0,0.0,12.0276
US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",199.0,19120.0,2.946,2.0,0.7,-2.2586
US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",200.0,19120.0,16.056,3.0,0.2,5.8203
CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,201.0,44312.0,21.744,3.0,0.2,6.795
