Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Row ID_sqrt,Row ID_reciprocal,Postal Code_sqrt,Postal Code_reciprocal,Sales_log,Sales_sqrt,Sales_reciprocal,Quantity_log,Quantity_sqrt,Quantity_reciprocal,Discount_log,Discount_sqrt,Discount_reciprocal,Profit_log,Profit_sqrt,Profit_reciprocal,Row ID_binned,Postal Code_binned,Sales_binned,Quantity_binned,Discount_binned,Profit_binned
43,CA-2016-101343,2016-07-17,2016-07-22,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0.0,3.894,2016,7,17,6,3,2016,7,22,4,3,False,False,True,True,False,False,False,True,True,False,6.557438524302,0.023255813953488372,300.08165555395084,1.1105065020155693e-05,4.36792771029438,8.824964589164082,0.012840267077555215,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.58800996502048,1.9733220720399396,0.25680534155110424,0,3,2,0,0,1
44,CA-2017-139619,2017-09-19,2017-09-23,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.5616,2017,9,19,1,3,2017,9,23,5,3,False,False,True,True,False,False,True,False,True,False,6.6332495807108,0.022727272727272728,181.4800264491936,3.036283588887202e-05,4.570744358973074,9.778343417982414,0.010458500669344043,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,2.3572247819523695,3.09218369441403,0.10458500669344042,0,1,2,0,0,2
45,CA-2016-118255,2016-03-11,2016-03-13,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0.0,19.7714,2016,3,11,4,1,2016,3,13,6,1,False,False,False,True,False,False,False,False,False,True,6.708203932499369,0.022222222222222223,234.78074878490358,1.8141576865861182e-05,3.849721979230767,6.780855403265874,0.02174858634188778,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,3.0335770405273412,4.446504244909702,0.05057810777183204,0,2,1,0,0,2
46,CA-2016-118255,2016-03-11,2016-03-13,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0.0,8.2062,2016,3,11,4,1,2016,3,13,6,1,False,False,False,True,False,False,False,False,True,False,6.782329983125268,0.021739130434782608,234.78074878490358,1.8141576865861182e-05,2.9156062290747062,4.178516483155236,0.0572737686139748,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.2198771701210473,2.8646465750594787,0.12185908215739318,0,2,0,0,0,1
47,CA-2014-146703,2014-10-20,2014-10-25,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.4784,2014,10,20,0,4,2014,10,25,5,4,False,True,False,False,False,False,False,False,True,False,6.855654600401044,0.02127659574468085,219.51081977888927,2.0753346477119435e-05,5.361104354646802,14.558846108122717,0.004717871296471032,1.6094379124341003,2.0,0.25,0.0,0.0,,2.249015525651288,2.9117692216245437,0.1179467824117758,0,1,2,2,0,1
48,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,TEC-AC-10002167,Technology,Accessories,,45.0,3,0.0,4.95,2016,6,20,0,2,2016,6,25,5,2,False,False,True,False,False,True,False,False,False,True,6.928203230275509,0.020833333333333332,141.0709041581573,5.024873121953671e-05,3.828641396489095,6.708203932499369,0.022222222222222223,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,1.7833912195575383,2.224859546128699,0.20202020202020202,0,1,1,1,0,1
49,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0.0,6.104,2016,6,20,0,2,2016,6,25,5,2,False,False,True,False,False,True,False,False,False,True,7.0,0.02040816326530612,141.0709041581573,5.024873121953671e-05,3.126760535960395,4.669047011971501,0.04587155963302752,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.960658005689869,2.4706274506691615,0.163826998689384,0,1,1,0,0,1
50,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0.0,17.9634,2015,4,18,5,2,2015,4,22,2,2,False,False,True,False,False,False,False,False,True,False,7.0710678118654755,0.02,217.14050750608465,2.1208907741251324e-05,3.6691868207682004,6.182232606429492,0.026164311878597593,1.9459101490553132,2.449489742783178,0.16666666666666666,0.0,0.0,,2.9425108056446034,4.238325140901769,0.05566874867786722,0,1,1,3,0,2
51,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0.0,35.3346,2015,4,18,5,2,2015,4,22,2,2,False,False,True,False,False,False,False,False,True,False,7.14142842854285,0.0196078431372549,217.14050750608465,2.1208907741251324e-05,4.333098961050458,8.670640114778147,0.013301409949454642,1.9459101490553132,2.449489742783178,0.16666666666666666,0.0,0.0,,3.5927704553386763,5.944291379130064,0.028300872232882215,0,1,2,3,0,3
52,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,2015,4,18,5,2,2015,4,22,2,2,False,False,True,False,False,False,False,False,False,False,7.211102550927978,0.019230769230769232,217.14050750608465,2.1208907741251324e-05,1.9685099809725544,2.4819347291981715,0.16233766233766234,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.3754356177850147,1.719534820816374,0.33820346320346323,0,1,0,0,0,1
53,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0.0,17.0981,2015,4,18,5,2,2015,4,22,2,2,False,False,True,False,False,False,False,False,False,False,7.280109889280518,0.018867924528301886,217.14050750608465,2.1208907741251324e-05,4.5107496103686,9.486305919587455,0.011112345816201801,0.6931471805599453,1.0,1.0,0.0,0.0,,2.895806960386104,4.13498488509934,0.05848603061158843,0,1,2,0,0,2
54,CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,15.26,7,0.0,6.2566,2016,12,11,6,4,2016,12,17,5,4,False,False,True,True,False,True,False,False,True,False,7.3484692283495345,0.018518518518518517,100.11992808627062,9.976057462090982e-05,2.7887081041196646,3.906404996924922,0.0655307994757536,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.0,0.0,,1.9819113995816215,2.501319651703876,0.15983121823354537,0,0,0,3,0,1
55,CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,1029.95,5,0.0,298.6855,2016,12,11,6,4,2016,12,17,5,4,False,False,True,True,False,True,False,False,False,True,7.416198487095663,0.01818181818181818,100.11992808627062,9.976057462090982e-05,6.938235986235724,32.0928340911176,0.0009709209184911888,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,5.702733591437136,17.282520070869293,0.0033480031672109964,0,0,3,2,0,3
56,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0.0,52.14,2016,6,17,4,2,2016,6,18,5,2,False,False,False,False,False,True,False,False,True,False,7.483314773547883,0.017857142857142856,110.36303729057116,8.210180623973728e-05,5.345010094540019,14.441606558828557,0.004794783275795934,1.9459101490553132,2.449489742783178,0.16666666666666666,0.0,0.0,,3.9729299403316674,7.2208032794142785,0.019179133103183737,0,0,2,3,0,3
57,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,32.4,5,0.0,15.552,2016,6,17,4,2,2016,6,18,5,2,False,False,False,False,False,True,False,False,True,False,7.54983443527075,0.017543859649122806,110.36303729057116,8.210180623973728e-05,3.5085558999826545,5.692099788303083,0.0308641975308642,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,2.8065069404432417,3.943602414037196,0.06430041152263374,0,0,1,2,0,2
58,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.098,2016,6,17,4,2,2016,6,18,5,2,False,False,False,False,False,True,False,False,False,False,7.615773105863909,0.017241379310344827,110.36303729057116,8.210180623973728e-05,5.769601425693419,17.872045210327776,0.0031307723615415922,1.791759469228055,2.23606797749979,0.2,0.09531017980432487,0.31622776601683794,10.0,2.091617117609969,2.6642071991494958,0.14088475626937166,0,0,3,2,0,1
59,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",14.56,2,0.0,6.9888,2016,6,17,4,2,2016,6,18,5,2,False,False,False,False,False,True,False,False,True,False,7.681145747868608,0.01694915254237288,110.36303729057116,8.210180623973728e-05,2.7447035187502458,3.8157568056677826,0.06868131868131867,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.0780405607642076,2.643633862697329,0.14308608058608058,0,0,0,0,0,1
60,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,TEC-AC-10002167,Technology,Accessories,,30.0,2,0.0,3.3,2016,6,17,4,2,2016,6,18,5,2,False,False,False,False,False,True,False,False,False,True,7.745966692414834,0.016666666666666666,110.36303729057116,8.210180623973728e-05,3.4339872044851463,5.477225575051661,0.03333333333333333,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.4586150226995167,1.816590212458495,0.30303030303030304,0,0,1,0,0,1
61,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,48.48,4,0.2,16.362,2016,6,17,4,2,2016,6,18,5,2,False,False,False,False,False,True,False,False,True,False,7.810249675906654,0.01639344262295082,110.36303729057116,8.210180623973728e-05,3.901568547524287,6.962758074211684,0.020627062706270627,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,2.8542839099696162,4.044996909763961,0.061117222833394456,0,0,1,2,0,2
62,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.68,1,0.0,0.84,2016,6,17,4,2,2016,6,18,5,2,False,False,False,False,False,True,False,False,True,False,7.874007874011811,0.016129032258064516,110.36303729057116,8.210180623973728e-05,0.9858167945227653,1.296148139681572,0.5952380952380952,0.6931471805599453,1.0,1.0,0.0,0.0,,0.6097655716208943,0.916515138991168,1.1904761904761905,0,0,0,0,0,0
63,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.98,2,0.0,6.1512,2015,11,24,1,4,2015,11,30,0,4,False,False,True,False,False,False,False,True,False,True,7.937253933193772,0.015873015873015872,300.00666659259423,1.1110617305897516e-05,2.7067159780890733,3.7389838191679834,0.07153075822603719,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,1.9672801747915059,2.480161285078049,0.16256990505917543,0,3,0,0,0,1
64,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",25.824,6,0.2,9.3612,2015,11,24,1,4,2015,11,30,0,4,False,False,True,False,False,False,False,True,True,False,8.0,0.015625,300.00666659259423,1.1110617305897516e-05,3.2892970091639273,5.081731988210319,0.03872366790582404,1.9459101490553132,2.449489742783178,0.16666666666666666,0.18232155679395465,0.4472135954999579,5.0,2.3380680602393773,3.0596078180054382,0.10682391146434217,0,3,1,3,0,2
65,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,146.73,3,0.0,68.9631,2015,11,24,1,4,2015,11,30,0,4,False,False,True,False,False,False,False,True,True,False,8.06225774829855,0.015384615384615385,300.00666659259423,1.1110617305897516e-05,4.9953862833335165,12.11321592311472,0.006815238874122539,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,4.247967960203574,8.304402446895262,0.014500508242813912,0,3,2,1,0,3
66,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,79.76,4,0.0,22.3328,2015,11,24,1,4,2015,11,30,0,4,False,False,True,False,False,False,False,True,False,False,8.12403840463596,0.015151515151515152,300.00666659259423,1.1110617305897516e-05,4.391481793444637,8.930845424706442,0.012537612838515545,1.6094379124341003,2.0,0.25,0.0,0.0,,3.1498600959771634,4.725759198266454,0.044777188708984096,0,3,2,2,0,2
67,US-2015-164175,2015-04-30,2015-05-05,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115,5,0.3,-15.2225,2015,4,30,3,2,2015,5,5,1,2,False,False,True,False,True,False,False,False,False,False,8.18535277187245,0.014925373134328358,246.19098277556796,1.649892756970797e-05,5.36651325386079,14.59845882276619,0.004692302278112756,1.791759469228055,2.23606797749979,0.2,0.262364264467491,0.5477225575051661,3.3333333333333335,0.0,0.0,-0.06569223189357859,0,2,2,2,1,0
68,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,8,0.2,111.3024,2014,12,5,4,4,2014,12,10,2,4,False,False,True,True,False,False,False,True,True,False,8.246211251235321,0.014705882352941176,291.9486256175905,1.1732407255320647e-05,7.015733964240798,33.36201432767512,0.0008984532229314014,2.1972245773362196,2.8284271247461903,0.125,0.18232155679395465,0.4472135954999579,5.0,4.721195232842837,10.549995260662444,0.008984532229314012,0,3,3,3,0,3
69,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,2014,12,5,4,4,2014,12,10,2,4,False,False,True,True,False,False,False,True,False,True,8.306623862918075,0.014492753623188406,291.9486256175905,1.1732407255320647e-05,5.129709347881841,12.960246911228197,0.005953514955229568,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,4.158695565779349,7.936497968247708,0.015876039880612182,0,3,2,2,0,3
70,CA-2016-119823,2016-06-04,2016-06-06,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.0,35.6636,2016,6,4,5,2,2016,6,6,0,2,False,False,False,False,False,False,True,False,True,False,8.366600265340756,0.014285714285714285,148.8388390172404,4.514061300952467e-05,4.342245764662037,8.710912696153027,0.013178703215603585,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,3.6017844372629546,5.971900869907336,0.028039794075752307,0,1,2,0,0,3
71,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.616,1,0.2,1.731,2016,9,18,6,3,2016,9,23,4,3,False,False,True,False,False,True,False,False,True,False,8.426149773176359,0.014084507042253521,100.04498987955368,9.991008092716555e-05,1.72561966672351,2.1484878403193255,0.21663778162911612,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,1.0046678424915678,1.3156747318391426,0.5777007510109763,0,0,0,0,0,0
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,2017,9,14,3,3,2017,9,17,6,3,False,True,False,False,False,False,False,False,True,False,8.48528137423857,0.013888888888888888,221.812984290821,2.0324790146541736e-05,2.998229153752578,4.364630568559039,0.05249343832020997,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,2.2785997302435343,2.9602364770403056,0.11411617026132603,0,1,1,1,0,2
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,2015,4,26,6,2,2015,5,2,5,2,False,False,True,False,False,False,True,False,False,False,8.54400374531753,0.0136986301369863,195.21526579650475,2.624052061192894e-05,6.724956808482918,28.84330078198402,0.0012020155396568967,2.1972245773362196,2.8284271247461903,0.125,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.008741931197504703,0,1,3,3,0,0
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,2015,4,26,6,2,2015,5,2,5,2,False,False,True,False,False,False,True,False,False,False,8.602325267042627,0.013513513513513514,195.21526579650475,2.624052061192894e-05,4.585375558659912,9.850888284819801,0.010305028854080791,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,0.7943490610689127,1.1013627921806692,0.8244023083264632,0,1,2,0,0,0
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,2015,4,26,6,2,2015,5,2,5,2,False,False,True,False,False,False,True,False,True,False,8.660254037844387,0.013333333333333334,195.21526579650475,2.624052061192894e-05,4.3011419059334175,8.5313539370958,0.013739283358979995,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.05495713343591998,0,1,2,0,0,0
76,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,2017,12,9,5,4,2017,12,11,0,4,False,False,False,True,False,False,False,False,True,False,8.717797887081348,0.013157894736842105,277.5626055505316,1.2980101504393764e-05,0.8100409320314447,1.1171392035015153,0.8012820512820513,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.5877866649021191,0.8944271909999159,1.25,0.0,0.0,-0.5169561621174524,0,2,0,1,1,0
